,age,sport_licence,niveau_etude,region,smoker,revenu_estime_mois,situation_familiale,risque_personnel,loyer_mensuel,montant_pret
9105,72,non,doctorat,Île-de-France,oui,3194,divorcé,0.53,10000.0,28044.65433893319
9106,70,non,doctorat,Corse,oui,1290,marié,0.3,5000.0,500.0
9107,69,non,aucun,Bretagne,non,3073,marié,0.9,900.5,500.0
9108,74,non,bac+2,Hauts-de-France,non,4366,marié,0.54,5175.89104031576,10232.981845206195
9109,55,oui,bac,Île-de-France,non,2532,marié,0.55,768.16,15597.52592900049
9110,26,non,doctorat,Auvergne-Rhône-Alpes,oui,1792,marié,0.7,10000.0,500.0
9111,64,non,master,Auvergne-Rhône-Alpes,oui,1503,marié,0.5,5175.89104031576,8017.943684823101
9112,67,oui,master,Hauts-de-France,non,1676,marié,0.12,10000.0,15394.226527566354
9113,53,oui,bac+2,Normandie,non,3489,marié,0.74,10000.0,27406.862913178746
9114,26,oui,master,Occitanie,oui,4681,divorcé,0.81,5000.0,500.0
9115,50,oui,bac,Occitanie,oui,4152,marié,0.39,5175.89104031576,24371.56739091058
9116,26,oui,bac,Hauts-de-France,oui,3005,veuf,0.45,5000.0,13698.415645625097
9117,27,non,doctorat,Corse,non,2198,célibataire,0.23,5000.0,500.0
9118,61,non,bac,Île-de-France,oui,3875,célibataire,0.64,10000.0,10615.074659499172
9119,58,oui,aucun,Provence-Alpes-Côte d’Azur,non,1914,veuf,0.64,817.88,19119.810314144608
9120,40,oui,bac,Hauts-de-France,oui,2302,marié,0.06,5000.0,500.0
9121,74,non,bac+2,Provence-Alpes-Côte d’Azur,non,4216,marié,0.56,10000.0,788.9099771001676
9122,73,oui,aucun,Hauts-de-France,oui,1862,célibataire,0.46,10000.0,500.0
9123,38,oui,bac,Corse,oui,1775,marié,0.32,5175.89104031576,500.0
9124,26,oui,doctorat,Hauts-de-France,oui,1925,divorcé,0.08,10000.0,26750.480486505105
9125,22,oui,bac+2,Provence-Alpes-Côte d’Azur,oui,3293,divorcé,0.59,5175.89104031576,17934.67650556928
9126,50,oui,doctorat,Corse,non,1980,veuf,0.77,5175.89104031576,19316.95292817972
9127,25,oui,doctorat,Occitanie,non,1608,célibataire,0.97,814.68,10301.780550161056
9128,39,non,bac+2,Normandie,oui,2795,marié,0.66,10000.0,4693.717498178901
9129,70,non,aucun,Bretagne,oui,1185,veuf,0.99,10000.0,500.0
9130,56,non,master,Occitanie,non,2775,veuf,0.16,5000.0,22674.088688616943
9131,68,non,master,Normandie,oui,3430,marié,0.59,5000.0,500.0
9132,53,oui,doctorat,Auvergne-Rhône-Alpes,oui,2968,veuf,0.95,5000.0,21449.353179340447
9133,74,non,master,Provence-Alpes-Côte d’Azur,oui,817,marié,0.95,5000.0,500.0
9134,20,non,doctorat,Corse,non,3343,marié,0.62,10000.0,20307.19846015313
9135,25,oui,doctorat,Occitanie,non,2820,célibataire,0.3,5000.0,500.0
9136,42,oui,doctorat,Corse,oui,500,marié,0.21,5000.0,500.0
9137,55,oui,bac+2,Corse,oui,1724,veuf,0.71,10000.0,2949.8484647331334
9138,63,non,master,Bretagne,non,1456,célibataire,0.94,10000.0,7407.829589516102
9139,25,oui,master,Normandie,oui,841,marié,0.11,10000.0,500.0
9140,39,non,bac,Corse,non,3630,divorcé,0.37,817.08,7379.65165645479
9141,28,oui,bac,Provence-Alpes-Côte d’Azur,non,2949,célibataire,0.04,10000.0,28633.02303091121
9142,26,non,aucun,Bretagne,oui,2410,marié,0.83,5000.0,3324.5581182092837
9143,61,oui,doctorat,Île-de-France,non,3743,marié,0.1,764.49,25750.469397793797
9144,57,oui,master,Auvergne-Rhône-Alpes,oui,2914,marié,0.68,5175.89104031576,19752.115138992864
9145,49,non,aucun,Île-de-France,oui,1517,divorcé,0.69,1155.18,500.0
9146,40,non,bac,Normandie,non,2135,divorcé,0.79,10000.0,500.0
9147,37,oui,doctorat,Occitanie,non,3948,divorcé,0.43,5000.0,43791.99126359145
9148,42,non,bac,Auvergne-Rhône-Alpes,non,1431,divorcé,0.93,5000.0,500.0
9149,28,oui,bac+2,Hauts-de-France,oui,4635,divorcé,0.97,10000.0,9948.972253341582
9150,21,non,doctorat,Bretagne,non,2061,divorcé,0.59,5175.89104031576,24962.483137258045
9151,36,oui,master,Normandie,oui,1193,marié,0.2,5000.0,3209.862838392056
9152,58,oui,bac+2,Occitanie,oui,1424,marié,0.17,10000.0,500.0
9153,60,non,master,Provence-Alpes-Côte d’Azur,oui,924,divorcé,0.56,5175.89104031576,14105.261356652683
9154,55,oui,bac,Corse,non,2423,célibataire,0.86,5175.89104031576,500.0
9155,48,oui,aucun,Provence-Alpes-Côte d’Azur,non,2070,marié,0.84,5175.89104031576,15492.895263036977
9156,20,oui,aucun,Hauts-de-France,oui,2276,célibataire,0.33,5000.0,500.0
9157,53,oui,bac,Normandie,oui,2362,marié,0.45,636.69,6357.65273624147
9158,62,non,master,Provence-Alpes-Côte d’Azur,oui,2255,veuf,0.03,783.53,8525.685715371954
9159,35,non,master,Provence-Alpes-Côte d’Azur,oui,3832,veuf,0.52,10000.0,17112.25399490937
9160,42,oui,doctorat,Hauts-de-France,non,2100,marié,0.84,5000.0,500.0
9161,51,oui,bac,Normandie,non,2715,célibataire,0.51,5000.0,17517.46133980942
9162,18,oui,doctorat,Occitanie,oui,2862,célibataire,0.68,5000.0,24302.776004476425
9163,40,oui,aucun,Normandie,non,3832,marié,0.15,5000.0,22101.122653990828
9164,54,non,master,Île-de-France,oui,3483,célibataire,0.11,5000.0,15114.994131804517
9165,30,non,bac+2,Hauts-de-France,non,3754,marié,0.92,10000.0,500.0
9166,50,non,aucun,Occitanie,non,3056,divorcé,0.99,5175.89104031576,4402.117846859799
9167,39,oui,aucun,Hauts-de-France,non,3481,veuf,0.55,5175.89104031576,19890.59960784424
9168,74,oui,aucun,Provence-Alpes-Côte d’Azur,non,1926,divorcé,0.12,5175.89104031576,4702.241546849263
9169,35,non,bac,Bretagne,non,1755,divorcé,0.94,5000.0,10721.509688061116
9170,40,oui,doctorat,Corse,oui,1548,marié,0.14,5175.89104031576,500.0
9171,36,non,aucun,Provence-Alpes-Côte d’Azur,non,2042,veuf,0.12,5000.0,12775.135372044631
9172,18,oui,doctorat,Auvergne-Rhône-Alpes,oui,4583,divorcé,0.96,5000.0,41326.70700139866
9173,63,non,doctorat,Occitanie,non,2861,veuf,0.72,5175.89104031576,21715.48023893398
9174,67,non,bac+2,Occitanie,oui,500,divorcé,0.01,10000.0,500.0
9175,48,oui,bac+2,Auvergne-Rhône-Alpes,non,1606,célibataire,0.36,5000.0,24291.90404991816
9176,71,non,bac+2,Provence-Alpes-Côte d’Azur,non,4569,marié,0.76,10000.0,10432.727674008058
9177,31,non,aucun,Provence-Alpes-Côte d’Azur,oui,2954,célibataire,0.2,5175.89104031576,500.0
9178,35,oui,doctorat,Occitanie,non,2450,marié,0.9,5175.89104031576,42421.24487666616
9179,39,non,doctorat,Auvergne-Rhône-Alpes,non,3296,veuf,0.87,5175.89104031576,5015.482638419116
9180,38,oui,bac,Auvergne-Rhône-Alpes,non,2498,veuf,0.05,5175.89104031576,11626.611583668611
9181,48,non,aucun,Hauts-de-France,oui,3327,marié,0.34,492.64,500.0
9182,74,non,master,Normandie,non,1299,divorcé,0.83,5000.0,19768.69390564453
9183,63,non,aucun,Hauts-de-France,oui,2757,marié,0.08,5175.89104031576,500.0
9184,38,oui,aucun,Hauts-de-France,oui,1542,divorcé,0.9,5000.0,500.0
9185,68,non,bac+2,Corse,non,4470,veuf,0.11,5000.0,500.0
9186,50,oui,master,Occitanie,oui,3283,marié,0.36,774.66,14137.797918969689
9187,44,oui,bac,Île-de-France,non,548,marié,0.14,834.7,15348.016815492232
9188,44,oui,doctorat,Bretagne,oui,3395,divorcé,0.81,5175.89104031576,32206.06944919228
9189,72,oui,aucun,Hauts-de-France,oui,1786,marié,0.75,5000.0,500.0
9190,19,oui,doctorat,Corse,oui,3337,marié,0.7,10000.0,17654.965170290554
9191,75,non,aucun,Corse,non,2189,marié,0.89,5175.89104031576,500.0
9192,27,non,bac+2,Corse,non,1352,divorcé,0.12,5000.0,500.0
9193,68,non,bac+2,Bretagne,non,500,célibataire,0.51,5000.0,500.0
9194,37,non,bac+2,Hauts-de-France,non,2173,célibataire,0.68,10000.0,500.0
9195,72,non,master,Bretagne,non,5804,marié,0.19,5175.89104031576,34463.066819285545
9196,37,oui,master,Hauts-de-France,oui,800,veuf,0.46,5175.89104031576,500.0
9197,31,non,doctorat,Occitanie,non,1236,veuf,0.2,5175.89104031576,29610.826567254357
9198,61,oui,aucun,Normandie,non,1773,veuf,0.62,5175.89104031576,500.0
9199,24,oui,aucun,Corse,oui,2569,célibataire,0.78,744.16,500.0
9200,19,non,doctorat,Auvergne-Rhône-Alpes,non,1238,célibataire,0.81,5175.89104031576,25316.79899817748
9201,59,non,aucun,Corse,oui,500,veuf,0.37,5000.0,500.0
9202,34,non,master,Hauts-de-France,non,2621,célibataire,0.39,5175.89104031576,13602.010323497325
9203,50,non,bac+2,Île-de-France,non,3314,marié,0.29,5175.89104031576,24826.863457834603
9204,20,non,doctorat,Hauts-de-France,non,544,marié,0.9,962.38,500.0
9205,60,oui,doctorat,Corse,non,2746,marié,0.73,5175.89104031576,3297.5083849944344
9206,34,non,aucun,Corse,non,2740,célibataire,0.62,10000.0,500.0
9207,70,non,bac+2,Provence-Alpes-Côte d’Azur,non,749,marié,0.36,10000.0,6144.553278929754
9208,56,non,bac,Corse,oui,727,veuf,0.42,10000.0,500.0
9209,39,oui,bac+2,Provence-Alpes-Côte d’Azur,non,875,marié,0.35,5000.0,16358.250172015749
9210,21,non,aucun,Hauts-de-France,non,5326,veuf,0.75,10000.0,500.0
9211,62,non,doctorat,Île-de-France,oui,3680,célibataire,0.25,10000.0,2546.0688992538894
9212,62,non,bac,Occitanie,non,3652,célibataire,0.56,5175.89104031576,23411.09926763182
9213,47,non,bac+2,Île-de-France,non,5592,divorcé,0.91,5175.89104031576,3192.696276465216
9214,53,non,aucun,Bretagne,oui,500,marié,0.41,5000.0,500.0
9215,73,non,bac,Hauts-de-France,oui,836,divorcé,0.25,10000.0,500.0
9216,25,non,aucun,Hauts-de-France,non,1851,veuf,0.65,5175.89104031576,500.0
9217,57,oui,bac+2,Normandie,oui,2235,marié,0.81,10000.0,12831.819072525072
9218,51,oui,aucun,Hauts-de-France,non,1369,marié,0.49,10000.0,12307.411182622109
9219,50,oui,master,Normandie,non,2728,marié,0.66,5175.89104031576,23971.55513308812
9220,54,non,bac,Île-de-France,non,3120,marié,0.03,5000.0,500.0
9221,18,non,aucun,Auvergne-Rhône-Alpes,oui,1989,marié,0.05,10000.0,500.0
9222,57,oui,doctorat,Normandie,oui,1095,veuf,0.91,5000.0,18512.189831799296
9223,32,non,bac,Provence-Alpes-Côte d’Azur,oui,4116,marié,0.96,5175.89104031576,500.0
9224,32,oui,bac,Hauts-de-France,oui,2682,marié,0.14,10000.0,5183.992310534734
9225,74,non,aucun,Occitanie,non,3327,marié,0.52,5000.0,500.0
9226,50,oui,master,Île-de-France,oui,4114,célibataire,0.49,5175.89104031576,5000.605234045602
9227,67,non,bac,Île-de-France,non,3038,veuf,0.68,393.18,500.0
9228,33,oui,doctorat,Occitanie,non,4752,marié,0.58,5175.89104031576,42908.74115344352
9229,56,non,aucun,Corse,non,3947,célibataire,0.21,10000.0,6193.446776035508
9230,34,oui,aucun,Île-de-France,non,2957,célibataire,0.76,10000.0,21536.143919368256
9231,56,oui,bac,Corse,oui,3029,divorcé,0.98,5175.89104031576,500.0
9232,66,non,aucun,Hauts-de-France,non,3422,marié,0.5,5000.0,7809.555543364728
9233,22,non,doctorat,Auvergne-Rhône-Alpes,oui,2549,célibataire,0.57,10000.0,20229.39360549887
9234,68,non,bac,Hauts-de-France,non,1243,célibataire,0.52,5000.0,3991.520613740196
9235,51,oui,bac,Occitanie,non,569,divorcé,0.74,10000.0,1577.442134126451
9236,24,oui,master,Provence-Alpes-Côte d’Azur,oui,4093,marié,0.06,5000.0,18150.068110937693
9237,44,oui,master,Occitanie,oui,2777,veuf,0.12,10000.0,500.0
9238,55,non,bac+2,Hauts-de-France,oui,1968,divorcé,0.1,5175.89104031576,500.0
9239,35,non,master,Occitanie,oui,1893,divorcé,0.56,5175.89104031576,583.3530340357695
9240,72,non,bac+2,Corse,non,2730,marié,0.24,5175.89104031576,500.0
9241,18,oui,bac,Bretagne,oui,2413,veuf,0.94,849.88,2707.792985228467
9242,74,oui,aucun,Bretagne,non,2461,marié,0.7,908.24,500.0
9243,18,non,aucun,Occitanie,oui,1588,célibataire,0.82,937.65,500.0
9244,74,non,doctorat,Bretagne,non,564,veuf,0.43,5175.89104031576,11800.310755965696
9245,57,oui,bac,Occitanie,oui,833,marié,0.37,5000.0,500.0
9246,24,oui,bac,Provence-Alpes-Côte d’Azur,non,500,célibataire,0.42,10000.0,500.0
9247,27,non,doctorat,Normandie,oui,3877,marié,0.88,5175.89104031576,19604.868115413603
9248,36,non,bac+2,Normandie,oui,3310,divorcé,0.23,5000.0,2210.2451243350743
9249,34,oui,aucun,Bretagne,oui,2909,célibataire,0.82,10000.0,12266.61181888104
9250,27,non,doctorat,Occitanie,non,1216,marié,0.63,5000.0,500.0
9251,33,non,bac,Corse,oui,3385,veuf,0.85,563.26,1224.6381753458868
9252,75,non,bac,Corse,non,3441,célibataire,0.04,10000.0,7215.973666718969
9253,40,non,bac+2,Île-de-France,oui,4812,marié,0.62,5175.89104031576,17791.738413992793
9254,63,non,master,Bretagne,non,1018,célibataire,0.15,10000.0,500.0
9255,38,non,bac,Normandie,oui,500,divorcé,0.56,5175.89104031576,500.0
9256,66,oui,doctorat,Bretagne,oui,1755,marié,0.69,5000.0,500.0
9257,72,oui,aucun,Corse,oui,500,célibataire,0.24,5000.0,500.0
9258,63,oui,aucun,Normandie,oui,2783,divorcé,0.83,5000.0,8290.318958782991
9259,72,non,master,Corse,non,2443,célibataire,0.3,5000.0,2662.9290460697584
9260,69,oui,doctorat,Île-de-France,oui,4529,célibataire,0.02,950.46,6388.831733330783
9261,37,non,master,Île-de-France,oui,2749,veuf,0.49,5175.89104031576,11006.70847130767
9262,34,non,master,Normandie,non,3197,célibataire,0.45,5175.89104031576,500.0
9263,28,oui,master,Auvergne-Rhône-Alpes,non,3712,marié,0.68,652.06,32367.55889214068
9264,46,oui,master,Corse,non,1578,célibataire,0.25,5000.0,14539.109207408284
9265,39,oui,doctorat,Bretagne,oui,1603,marié,0.15,873.93,500.0
9266,69,oui,bac,Corse,non,868,divorcé,0.89,5000.0,500.0
9267,48,non,doctorat,Corse,oui,2267,marié,0.56,10000.0,500.0
9268,48,non,master,Occitanie,oui,4249,marié,0.33,5000.0,17610.216030774245
9269,32,oui,bac+2,Occitanie,oui,3408,veuf,0.98,5175.89104031576,12111.268695218314
9270,45,oui,master,Occitanie,non,1859,célibataire,0.58,10000.0,20048.09867740549
9271,55,oui,master,Normandie,non,694,divorcé,0.92,5175.89104031576,13587.851224632466
9272,61,oui,bac+2,Provence-Alpes-Côte d’Azur,oui,4080,marié,0.0,5175.89104031576,23507.144339671257
9273,63,non,bac+2,Bretagne,oui,1416,marié,0.28,5000.0,2876.2379584986943
9274,47,oui,aucun,Occitanie,non,916,marié,0.13,5000.0,500.0
9275,56,non,master,Normandie,non,1563,marié,0.74,5000.0,21256.550473924748
9276,34,non,aucun,Bretagne,oui,3441,marié,0.18,5000.0,500.0
9277,33,non,doctorat,Hauts-de-France,non,2213,marié,0.29,770.63,25739.62676195892
9278,38,non,master,Occitanie,non,2720,marié,0.2,947.06,28471.89583299534
9279,57,oui,doctorat,Île-de-France,oui,2618,divorcé,0.6,10000.0,31805.07484038291
9280,25,oui,bac+2,Auvergne-Rhône-Alpes,non,1869,veuf,0.87,5000.0,26538.4239409384
9281,44,oui,doctorat,Provence-Alpes-Côte d’Azur,non,1169,marié,0.58,5000.0,16168.04588525164
9282,50,non,master,Occitanie,non,2527,marié,0.25,5000.0,17896.790337531067
9283,67,non,bac,Auvergne-Rhône-Alpes,oui,500,marié,0.97,858.66,500.0
9284,20,oui,master,Bretagne,oui,1867,célibataire,0.18,5000.0,500.0
9285,48,non,aucun,Normandie,non,1883,célibataire,0.96,5175.89104031576,500.0
9286,55,oui,master,Occitanie,non,1893,veuf,0.86,5000.0,18440.128364987264
9287,33,oui,bac+2,Auvergne-Rhône-Alpes,oui,2081,célibataire,0.22,5175.89104031576,8072.518663706747
9288,70,oui,bac,Corse,oui,6004,marié,0.34,10000.0,1620.914401208555
9289,29,oui,bac+2,Occitanie,non,4005,marié,0.88,5000.0,24075.062170186844
9290,59,oui,master,Hauts-de-France,oui,2245,marié,0.32,5000.0,16166.598493477435
9291,33,non,bac,Auvergne-Rhône-Alpes,non,1005,veuf,0.45,5175.89104031576,500.0
9292,60,oui,doctorat,Bretagne,non,1888,divorcé,0.72,523.15,500.0
9293,49,oui,doctorat,Bretagne,non,2872,divorcé,0.4,1126.27,8724.357976927053
9294,39,oui,bac+2,Occitanie,non,3123,marié,0.29,5175.89104031576,500.0
9295,70,non,master,Normandie,oui,2151,célibataire,0.07,10000.0,500.0
9296,57,oui,aucun,Hauts-de-France,oui,500,veuf,0.07,5000.0,500.0
9297,46,non,doctorat,Corse,oui,2772,marié,0.23,5000.0,500.0
9298,66,non,master,Corse,non,1613,marié,0.21,570.94,500.0
9299,59,oui,aucun,Bretagne,non,2827,marié,0.72,507.96,500.0
9300,42,oui,doctorat,Corse,non,3011,divorcé,0.08,5000.0,500.0
9301,53,non,master,Normandie,oui,500,célibataire,0.64,5175.89104031576,500.0
9302,40,oui,aucun,Provence-Alpes-Côte d’Azur,non,4267,veuf,0.59,5000.0,5171.860923695181
9303,51,oui,aucun,Bretagne,non,2506,marié,0.13,10000.0,500.0
9304,64,oui,aucun,Bretagne,non,2680,marié,0.01,10000.0,25273.886668864787
9305,61,non,bac+2,Provence-Alpes-Côte d’Azur,non,3850,veuf,0.33,731.33,24995.152635598748
9306,39,non,bac+2,Bretagne,oui,1622,marié,0.08,5175.89104031576,1920.20864388712
9307,36,non,bac,Occitanie,oui,1276,marié,0.74,696.53,500.0
9308,40,oui,aucun,Bretagne,non,4818,marié,0.55,5175.89104031576,1244.467864755653
9309,29,oui,bac,Île-de-France,oui,5895,célibataire,0.09,10000.0,3702.579339514664
9310,71,non,bac,Île-de-France,oui,3989,célibataire,0.12,10000.0,15617.9419236526
9311,22,non,bac,Normandie,oui,3745,marié,0.73,957.19,500.0
9312,52,oui,master,Auvergne-Rhône-Alpes,non,5008,veuf,0.17,5000.0,36444.57289934106
9313,65,oui,master,Corse,non,2695,divorcé,0.54,10000.0,500.0
9314,33,oui,doctorat,Auvergne-Rhône-Alpes,non,2111,marié,0.46,536.56,5844.791761040946
9315,65,non,bac,Auvergne-Rhône-Alpes,oui,1824,marié,0.14,5000.0,500.0
9316,44,oui,master,Provence-Alpes-Côte d’Azur,non,1853,célibataire,0.95,5000.0,30594.074096565146
9317,44,oui,bac+2,Normandie,oui,2716,célibataire,0.73,5175.89104031576,18189.008783286863
9318,63,oui,master,Bretagne,oui,3948,marié,0.31,703.02,29027.502499975624
9319,75,non,doctorat,Hauts-de-France,oui,1862,veuf,0.4,635.83,6253.957989240446
9320,70,non,doctorat,Normandie,non,3340,marié,0.63,10000.0,34489.85991601598
9321,33,oui,aucun,Occitanie,non,513,célibataire,0.36,1265.11,500.0
9322,63,non,doctorat,Occitanie,non,2751,célibataire,0.79,5175.89104031576,29354.398408330657
9323,34,non,bac+2,Bretagne,oui,3340,marié,0.24,5175.89104031576,11716.787020726151
9324,60,non,aucun,Occitanie,non,2373,marié,0.72,5000.0,500.0
9325,22,oui,bac,Île-de-France,non,3975,marié,0.33,10000.0,5522.9758192209865
9326,67,oui,bac+2,Occitanie,non,1602,veuf,0.92,10000.0,10467.710838666617
9327,60,non,bac,Auvergne-Rhône-Alpes,oui,500,marié,0.29,10000.0,500.0
9328,26,non,doctorat,Occitanie,oui,2758,célibataire,0.21,10000.0,500.0
9329,35,non,bac+2,Bretagne,oui,1932,marié,0.86,5175.89104031576,8447.896980706104
9330,72,non,master,Hauts-de-France,non,2155,divorcé,0.8,5175.89104031576,9478.329207756144
9331,74,oui,bac+2,Hauts-de-France,oui,3490,marié,0.95,10000.0,8960.264980967058
9332,46,non,bac+2,Île-de-France,non,2012,célibataire,0.81,423.49,500.0
9333,23,non,aucun,Provence-Alpes-Côte d’Azur,non,500,marié,0.35,10000.0,500.0
9334,45,non,bac,Hauts-de-France,non,1705,veuf,0.99,5000.0,500.0
9335,46,non,doctorat,Hauts-de-France,non,2474,veuf,0.38,5175.89104031576,500.0
9336,42,oui,bac,Provence-Alpes-Côte d’Azur,non,2037,marié,0.54,885.73,500.0
9337,27,non,bac+2,Île-de-France,non,4424,marié,0.63,5000.0,8712.185969035914
9338,30,non,aucun,Corse,oui,2509,veuf,0.1,10000.0,500.0
9339,29,non,bac+2,Île-de-France,oui,2095,marié,0.66,10000.0,17068.361924235236
9340,37,oui,doctorat,Provence-Alpes-Côte d’Azur,oui,1594,veuf,0.13,10000.0,25724.3631942823
9341,28,oui,bac+2,Auvergne-Rhône-Alpes,non,1916,célibataire,0.18,10000.0,500.0
9342,23,oui,aucun,Occitanie,non,1612,divorcé,0.69,5000.0,6282.187244432903
9343,47,non,bac,Provence-Alpes-Côte d’Azur,non,1623,marié,0.63,555.58,1743.9443153745203
9344,68,oui,doctorat,Corse,oui,2432,célibataire,0.07,5000.0,15599.94841385509
9345,27,oui,doctorat,Île-de-France,oui,1238,marié,0.2,5175.89104031576,3558.454620858873
9346,26,non,aucun,Bretagne,oui,4470,divorcé,0.77,5175.89104031576,500.0
9347,59,non,aucun,Normandie,non,3514,veuf,0.08,10000.0,4456.342529928821
9348,50,oui,master,Corse,non,500,divorcé,0.41,910.78,500.0
9349,31,non,master,Occitanie,oui,3042,veuf,0.13,10000.0,500.0
9350,75,non,bac+2,Normandie,non,2961,marié,0.45,5000.0,19649.29328117008
9351,59,non,master,Corse,oui,1360,marié,0.03,10000.0,500.0
9352,52,non,doctorat,Auvergne-Rhône-Alpes,non,2719,marié,0.33,10000.0,31554.401475248014
9353,27,oui,aucun,Corse,oui,573,célibataire,0.77,10000.0,500.0
9354,24,oui,aucun,Hauts-de-France,non,2669,célibataire,0.23,5175.89104031576,6553.793962484991
9355,69,oui,aucun,Bretagne,oui,2264,marié,0.2,5175.89104031576,5819.499294471903
9356,31,oui,bac+2,Auvergne-Rhône-Alpes,non,4374,célibataire,0.32,1074.59,39172.72518697468
9357,60,oui,bac,Occitanie,non,2306,marié,0.37,5175.89104031576,500.0
9358,42,non,bac,Hauts-de-France,oui,1053,marié,0.32,10000.0,500.0
9359,43,non,bac+2,Occitanie,non,2428,marié,0.11,717.6,15367.342059621427
9360,54,non,doctorat,Hauts-de-France,oui,3066,divorcé,0.1,5000.0,500.0
9361,66,non,bac+2,Normandie,oui,2562,marié,0.3,5000.0,2354.54748056914
9362,21,non,bac+2,Hauts-de-France,non,2357,marié,0.78,833.02,500.0
9363,35,non,doctorat,Bretagne,non,4641,célibataire,0.07,5000.0,14938.409465015538
9364,42,oui,bac+2,Hauts-de-France,oui,2995,marié,0.8,5000.0,15277.501799351048
9365,48,non,master,Bretagne,oui,613,célibataire,0.6,823.86,500.0
9366,35,oui,bac+2,Occitanie,oui,1312,marié,0.71,5175.89104031576,17222.241305537733
9367,61,non,master,Bretagne,oui,1149,célibataire,0.63,5175.89104031576,3817.141858720097
9368,19,oui,bac+2,Auvergne-Rhône-Alpes,non,2129,marié,0.88,719.42,500.0
9369,47,oui,master,Bretagne,oui,1001,veuf,0.2,10000.0,500.0
9370,51,oui,bac+2,Normandie,non,2196,marié,0.62,5000.0,23939.56641378156
9371,59,non,master,Provence-Alpes-Côte d’Azur,oui,3932,célibataire,0.6,10000.0,500.0
9372,44,oui,bac,Corse,non,649,célibataire,0.51,5000.0,500.0
9373,40,oui,aucun,Hauts-de-France,oui,1815,veuf,0.52,1066.91,500.0
9374,39,non,bac,Occitanie,oui,885,célibataire,0.18,5175.89104031576,500.0
9375,33,oui,bac+2,Bretagne,non,2822,veuf,0.59,5000.0,500.0
9376,46,oui,bac+2,Provence-Alpes-Côte d’Azur,non,1883,veuf,0.91,5000.0,500.0
9377,70,oui,bac+2,Bretagne,non,2831,célibataire,0.28,5175.89104031576,25301.727746228094
